companyId|loanId|loanAmount|createTime|org
3298534901460|169730235590249665|16626428,00|1629997244799|Best Egg
3298534901460|296956925063466178|94479901,00|1669081903613|American Express
2199023283684|77969393182575811|38118712,00|1601835339647|OnDeck
2199023283684|175922685077884100|48498629,00|1631949207402|OnDeck
2199023283684|104428040993377477|11933813,00|1610004822969|Earnest
8796093060340|307652974178471110|52260278,00|1672404391882|SunTrust
8796093060340|253328303673314503|84046751,00|1655722694275|Patch of Land
8796093060340|204070182748949704|43962424,00|1640566317365|Discover
9895604658117|201818382935264457|21015865,00|1639924957148|Peerform
3298534901461|89791342204423370|90865375,00|1605436869381|PNC Bank
3298534901461|206603457539345611|22071085,00|1641376150820|Capital One
13194139561445|276690726740298956|9628975,00|1662885182378|OneMain Financial
8136|295831025156623565|7491466,00|1668804485073|Avant
8136|106961315783773390|43495766,00|1610776501011|Discover
4398046539240|229965880606330063|32709522,00|1648506384818|US Bank
4398046539240|114842615131671760|92629416,00|1613203890926|Kabbage
4398046539240|246291429255548113|88869826,00|1653535609588|Chase Bank
4398046549240|126101614200098002|36151694,00|1616632822896|LendingPoint
3298534901465|231373255489883347|79552308,00|1648963296418|OneMain Financial
3298534901465|107242790760484052|92551843,00|1610810377706|Upstart
5497558167017|177048584984726741|86415844,00|1632266201620|Upgrade
5497558167017|228839980699487446|29253915,00|1648193213830|Earnest
5497558167017|299490199853862103|20886621,00|1669923045727|Capital One
5497558167017|228277030746066136|94884822,00|1648017807329|Earnest
4398046549241|285979400971750617|90881232,00|1665702735134|Rocket Loans
7696581412570|302586424597679322|58783737,00|1670820087154|OneMain Financial
7696581412570|275846301810167003|16694722,00|1662637486049|Marcus by Goldman Sachs
14293651189226|307371499201760476|43056810,00|1672314837920|Fundbox
14293651189226|301741999667547357|53203013,00|1670593221015|Chase Bank
2199023293690|208573782376320222|76071544,00|1641979539897|RealtyMogul
2199023293690|294705125249780959|95646803,00|1668425713173|Wells Fargo
2199023263691|165226635962879200|78060213,00|1628686384197|LendingClub
38139|142708637826026721|84891200,00|1621745968329|Funding Circle
38139|277535151670430946|78426760,00|1663117178283|RealtyMogul
1099511645916|175078260147752163|51824692,00|1631631744224|LendingPoint
3298534911468|107805740713905380|80572963,00|1610982227378|Navy Federal Credit Union
14293651199228|301179049714126053|5011342,00|1670379802438|SoFi
14293651199228|304556749434653926|4769166,00|1671423466740|LendingPoint
14293651199228|304838224411364583|70161557,00|1671495171110|Prosper
14293651199228|302023474644258024|28726497,00|1670674939510|PNC Bank
18141|291608900505963753|75203968,00|1667489901866|Bank of America
12094627933677|258676328230817002|50803537,00|1657328302753|Avant
12094627933677|267965002462268651|1138639,00|1660176383554|US Bank
12094627933677|272187127112928492|96750662,00|1661483696086|PNC Bank
12094627933677|255298628510289133|41171827,00|1656319569485|Capital One
6597069774798|229121455676198126|30813224,00|1648238226509|US Bank
15393162807006|307934449155181807|52563806,00|1672474538231|Citibank
15393162807006|307090024225049840|89758500,00|1672258235592|Fundbox
15393162807006|307652974178471153|23577239,00|1672374678384|Bank of America
15393162807006|307652974178471154|30650607,00|1672409753652|LendingPoint
12094627913679|293579225342938355|5828344,00|1668070328918|Wells Fargo
5497558157023|191122333820259572|34459162,00|1636606054784|American Express
5497558157023|229965880606330101|86883676,00|1648524084118|Upgrade
5497558157023|116249990015225078|36840564,00|1613611864715|Prosper
9895604678127|244602579395284215|11762472,00|1653025417550|Funding Circle
9895604678127|282601701251222776|30840124,00|1664726059854|Navy Federal Credit Union
9895604678127|300897574737415417|25844900,00|1670323055221|LendingClub
9895604678127|277535151670430970|11846403,00|1663114575615|Funding Circle
38143|14074573469256955|91569487,00|1582219176457|Prosper
38143|289357100692278524|28567865,00|1666816914484|Capital One
38143|58829094766251261|64713346,00|1595924178034|LightStream
15393162807008|307652974178471166|43885065,00|1672363667251|State Farm Bank
15393162807008|301741999667547391|27147825,00|1670616570872|Upgrade
15393162807008|301179049714126080|98725232,00|1670382612682|SoFi
15393162807008|303149374551100673|42433625,00|1671050419128|Wells Fargo
14293651189232|300897574737415426|9280166,00|1670316623829|Earnest
14293651189232|296956925063466243|27032282,00|1669149775270|Fundrise
14293651179233|277535151670430980|1536398,00|1663118314041|Citibank
14293651179233|287949725808725253|23196497,00|1666316156281|Kabbage
14293651189233|294142175296359686|83418679,00|1668231103250|Fundbox
14293651189233|293016275389517063|12330884,00|1667874580885|Peerform
14293651189233|301179049714126088|36951811,00|1670416848871|Wells Fargo
5497558177025|238691604884360457|28931824,00|1651182196768|Capital One
5497558177025|213921806933822730|26392800,00|1643638195410|Fundrise
3298534901474|229402930652908811|93160185,00|1648396365198|Funding Circle
3298534901474|160160086382087436|10459983,00|1627043606058|Prosper
18147|19141123050048781|9715584,00|1583774582554|Roofstock
18147|69806618857966862|27837837,00|1599365957996|Upgrade
9895604678131|223773431118695695|68757270,00|1646627405700|Upgrade
9895604678131|278661051577273616|50529960,00|1663521844781|Patch of Land
9895604678131|244884054371994897|15053464,00|1653106586906|Wells Fargo
12094627943683|265713202648583442|22192195,00|1659495553299|Prosper
7696581402580|193655608610655507|50979543,00|1637339489922|OnDeck
7696581402580|275001876880035092|24465150,00|1662388149091|Avant
7696581402580|294142175296359701|61703450,00|1668290710829|Avant
12094627923684|264868777718451478|60592644,00|1659249582467|BlueVine
12094627923684|284572026088197399|23520533,00|1665327959240|Fundbox
12094627913685|264587302741740824|71365174,00|1659182022875|Discover
12094627913685|298364299947019545|96850473,00|1669510624173|PNC Bank
12094627913685|264868777718451482|71278801,00|1659259278777|American Express
6597069784805|204914607679081755|42549386,00|1640854254887|State Farm Bank
6597069784805|187744634099731740|50049458,00|1635553242799|State Farm Bank
6597069784805|200973958005132573|98797365,00|1639627681278|BlueVine
6597069784805|227714080792644894|79799403,00|1647863357555|American Express
38149|228558505722776863|37929053,00|1648104288451|PNC Bank
38149|36311096629398816|54763393,00|1589010453136|Citibank
38149|219551306468035873|3087013,00|1645342967854|Roofstock
1099511645927|293016275389517090|25277458,00|1667899400524|US Bank
1099511645927|171419085450513699|93981294,00|1630560831998|Marcus by Goldman Sachs
7696581422583|219269831491325220|74280035,00|1645207862193|Chase Bank
10995116315911|246854379208969509|67528847,00|1653712485884|State Farm Bank
1099511645928|97109691598900518|22767454,00|1607678608458|SoFi
13194139561464|269653852322532647|92141615,00|1660759952995|Upgrade
13194139561464|290201525622410536|40271509,00|1667054507834|Fundrise
13194139561464|273313027019771177|30639958,00|1661891797310|Earnest
3298534921480|262616977904766250|4238460,00|1658585810896|Best Egg
5497558157033|147493712430107947|411084,00|1623189215418|LightStream
5497558157033|291327425529253164|38353755,00|1667354564005|Navy Federal Credit Union
7696581422585|262898452881476909|41772769,00|1658615665851|Navy Federal Credit Union
5497558177033|134827338478128430|46947344,00|1619308967706|Navy Federal Credit Union
2199023273706|108368690667326767|78744937,00|1611134178407|LendingPoint
12094627933690|269372377345822000|60142651,00|1660663051462|Earnest
15393162827018|302867899574390065|22038884,00|1670892979608|Chase Bank
7696581402587|194781508517498162|87951689,00|1637763718431|Kabbage
7696581402587|276690726740299059|99171319,00|1662906626122|Upgrade
14293651179243|299490199853862196|66344022,00|1669921818883|LendingPoint
1099511655931|196751833354472757|74143374,00|1638328181538|State Farm Bank
1099511655931|115405565085093174|46218002,00|1613296836732|Navy Federal Credit Union
1099511655931|260928128044502327|49370963,00|1658034971861|BlueVine
4398046519260|227432605815934264|68297186,00|1647731180792|PNC Bank
4398046519260|282601701251222841|95186094,00|1664743529975|Funding Circle
3298534901484|281475801344380218|77485620,00|1664389522594|Chase Bank
3298534901484|195062983494208827|91175915,00|1637782073529|Bank of America
5497558177036|168041385729985852|36298450,00|1629544974582|Fundbox
5497558177036|275564826833456445|85086130,00|1662511477159|Earnest
5497558157037|263742877811608894|52026185,00|1658929146259|Discover
5497558157037|227432605815934271|62346862,00|1647776190756|Navy Federal Credit Union
14293651189245|298364299947019584|2616487,00|1669522883410|OnDeck
14293651189245|296675450086755649|96739469,00|1668992021638|OnDeck
14293651189245|302304949620968770|26223835,00|1670785773988|Kabbage
9895604688141|252483878743182659|77444047,00|1655491000869|PNC Bank
2199023283710|128353414013783364|7212367,00|1617340774451|Wells Fargo
2199023283710|248261754092522821|58743140,00|1654124450302|LendingClub
2199023283710|97954116529032518|32093755,00|1607958794470|LendingClub
1099511665934|53762545185459527|10407028,00|1594404281908|Chase Bank
13194139541471|300334624783994184|74134908,00|1670119677177|LendingPoint
13194139541471|280068426460826953|72506342,00|1663896876549|Capital One
13194139541471|304556749434654026|96282878,00|1671420982127|State Farm Bank
13194139541471|295549550179913035|61637089,00|1668656599293|Rocket Loans
9895604668143|286823825901882700|81597792,00|1666025699138|SunTrust
2199023273712|61080894579936589|81913894,00|1596667729067|Wells Fargo
2199023273712|305964124318207310|71774146,00|1671888767160|TD Bank
2199023273712|120753589642595663|54893885,00|1614967350254|LightStream
15393162817024|303712324504522064|15467124,00|1671206641965|Funding Circle
12094627943696|301741999667547473|94524134,00|1670625341059|Roofstock
12094627943696|307090024225049938|10032126,00|1672264538578|Peerform
12094627943696|261209603021213011|92989032,00|1658158865638|Avant
14293651179249|288512675762146644|72988194,00|1666558272514|OneMain Financial
14293651179249|296393975110045013|31132887,00|1668947547265|Upgrade
14293651179249|293860700319649110|40146838,00|1668177565810|American Express
14293651179249|287668250832014679|57108117,00|1666246878464|Prosper
9895604668146|274438926926613848|65487526,00|1662235815039|Peerform
9895604668146|284853501064908121|85979566,00|1665404750775|Roofstock
5497558147043|162974836149194074|18170969,00|1627950226240|Earnest
5497558177043|234750955210411355|86451598,00|1650044268951|LendingClub
5497558177043|192811183680523612|21314396,00|1637135924801|OneMain Financial
5497558177043|137360613268524381|36214791,00|1620054373104|Discover
10995116295924|293860700319649118|4267913,00|1668169432275|Bank of America
8796093060372|213921806933822815|49062436,00|1643590752046|OneMain Financial
9895604668149|207447882469477728|16732614,00|1641624875322|Avant
2199023263718|165508110939589985|6515893,00|1628694869991|SunTrust
4398046529270|195344458470919522|7979312,00|1637897921113|LightStream
4398046529270|127790464060362083|88965624,00|1617141938971|Upstart
4398046529270|115687040061803876|36225124,00|1613405595376|Kabbage
12094627943702|291327425529253221|32729313,00|1667427112442|Chase Bank
12094627943702|272750077066349926|39851705,00|1661658623179|Navy Federal Credit Union
12094627943702|298364299947019623|9237884,00|1669521009969|PNC Bank
12094627943702|306527074271628648|88370051,00|1672060255132|OneMain Financial
8796093030375|289920050645699945|56389962,00|1666946888859|SunTrust
8796093030375|303430849527811434|64424988,00|1671064108408|OnDeck
8796093030375|285697925995040107|56314755,00|1665654517880|Prosper
10995116315927|282883176227933548|66670322,00|1664807732475|Upstart
5497558147048|272187127112928621|33025702,00|1661525970401|Best Egg
10995116295928|265713202648583534|84196596,00|1659553936304|OnDeck
10995116295928|244884054371994991|46241639,00|1653149448123|Earnest
10995116295928|267683527485558128|23973522,00|1660144678036|Kabbage
1099511645945|266276152602004849|39133334,00|1659724287495|RealtyMogul
1099511645945|107242790760484210|16700825,00|1610861662888|Kabbage
5497558157050|251639453813050739|51219927,00|1655155958157|Funding Circle
14293651169259|300334624783994228|54318177,00|1670186735566|BlueVine
14293651169259|298364299947019637|39694722,00|1669530395169|Capital One
14293651169259|296956925063466358|25948708,00|1669091259694|BlueVine
14293651169259|304838224411364727|96482629,00|1671493803969|OnDeck
10995116285932|245728479302126968|2509237,00|1653415966644|Marcus by Goldman Sachs
10995116285932|249106179022654841|17083944,00|1654444925563|Bank of America
10995116285932|266276152602004858|84527352,00|1659690202787|Fundbox
10995116285932|267965002462268795|61547850,00|1660179254469|OneMain Financial
8796093040380|276127776786877820|50345777,00|1662756051865|SunTrust
8796093040380|252765353719893373|70226717,00|1655512482089|Funding Circle
13194139561484|271061227206086014|74843778,00|1661171955152|TD Bank
14293651199260|307090024225049983|98187108,00|1672242365133|BlueVine
14293651199260|302304949620968832|68018309,00|1670781849660|Roofstock
14293651199260|299208724877151617|29180482,00|1669798158416|RealtyMogul
14293651199260|306527074271628674|22157314,00|1672067255547|Rocket Loans
13194139541485|292171850459385219|51296869,00|1667625329129|Rocket Loans
3298534901501|238410129907649924|39444816,00|1651141115240|Upgrade
3298534921501|252202403766472069|24696616,00|1655329278317|BlueVine
3298534921501|135108813454839174|80531025,00|1619409946375|Bank of America
9895604668158|233625055303568775|86614052,00|1649681874307|Navy Federal Credit Union
2199023283726|200411008051711368|9820447,00|1639463832173|SoFi
2199023283726|207729357446188425|97880615,00|1641706463378|US Bank
2199023283726|103020666109824394|55366635,00|1609495942391|SoFi
6597069804830|147775187406818699|75968817,00|1623324545195|Prosper
6597069804830|182396609542229388|19135091,00|1633914610782|Fundrise
6597069804830|299490199853862285|43532823,00|1669927413961|Peerform
9895604678159|237565704977517966|2559565,00|1650873520560|Prosper
9895604678159|235595380140543375|96834629,00|1650301528975|State Farm Bank
9895604668160|275283351856745872|99668414,00|1662415875505|Avant
9895604668160|254735678556867985|55797340,00|1656177512090|PNC Bank
9895604668160|228839980699487634|93650971,00|1648218713499|Discover
9895604668160|265994677625294227|14711239,00|1659634074672|Peerform
8796093050384|269090902369111444|38803002,00|1660537211012|RealtyMogul
8796093050384|187181684146310549|94147263,00|1635360062032|Earnest
8796093050384|292171850459385238|92077886,00|1667659069539|SoFi
8796093050384|268246477438979479|73637531,00|1660251452177|Best Egg
4398046549280|193655608610655640|14918405,00|1637350030024|Roofstock
4398046549280|268246477438979481|19764630,00|1660290694890|Wells Fargo
4398046549280|175641210101173658|54476166,00|1631806609327|Capital One
4398046549280|181833659588808091|45474572,00|1633748596071|LendingClub
4398046529281|260928128044502428|5293318,00|1658044997818|Earnest
4398046529281|155093536801295773|41596103,00|1625547229450|US Bank
4398046529281|162411886195772830|80190157,00|1627767409564|Avant
4398046539281|281475801344380319|50001347,00|1664377503774|Avant
4398046539281|203788707772239264|40392975,00|1640510476993|TD Bank
4398046539281|240661929721335201|89711619,00|1651802263305|Peerform
4398046539281|156782386661559714|88665050,00|1626025566417|Wells Fargo
1099511645954|204633132702371235|87526879,00|1640764991835|Roofstock
5497558177058|164100736056036772|32842246,00|1628277351352|OnDeck
8179|302867899574390181|47212756,00|1670912800344|American Express
8179|186900209169599910|72958416,00|1635310520911|Prosper
8179|128916363967204775|73770080,00|1617511227463|Rocket Loans
8179|86413642483895720|69815120,00|1604471181883|Upstart
10995116315939|227995555769355689|18034418,00|1647952174533|OnDeck
10995116315939|277535151670431146|55539590,00|1663120736098|Marcus by Goldman Sachs
10995116315939|239254554837781931|28875247,00|1651386097036|OneMain Financial
7696581422612|167196960799853996|82542889,00|1629250876942|Avant
7696581422612|306808549248339373|35123625,00|1672156127518|Capital One
6597069804836|177048584984726958|55547375,00|1632239215142|RealtyMogul
6597069804836|275564826833456559|2515295,00|1662562466060|Fundrise
5497558147061|167478435776564656|97520405,00|1629295941801|Fundbox
3298534901509|130042263874047409|69589977,00|1617800883835|Roofstock
1099511635958|170293185543671218|10430459,00|1630174526885|Prosper
1099511635958|200692483028422067|43038947,00|1639562698151|LightStream
1099511635958|93450516901662132|53652734,00|1606620715374|Earnest
14293651189270|289357100692278709|93285079,00|1666818819733|SunTrust
14293651189270|296112500133334454|9209670,00|1668866707965|Rocket Loans
12094627943718|270498277252664759|51112124,00|1661007467830|SoFi
12094627943718|294986600226491832|98842876,00|1668498060819|Fundbox
12094627943718|244884054371995065|88109845,00|1653126942184|Fundrise
6597069774839|272468602089639354|15060910,00|1661552084582|RealtyMogul
6597069774839|274720401903324603|71356653,00|1662244677295|Patch of Land
3298534901511|231091780513172924|52223538,00|1648864765864|Earnest
3298534901511|298927249900441021|33598760,00|1669707096030|SunTrust
3298534901511|85006267600342462|36013410,00|1604003978351|Kabbage
15393162827047|303430849527811519|16601949,00|1671098421022|LightStream
15393162827047|303993799481232832|73279749,00|1671245973654|Capital One
10995116315944|253609778650025409|69748155,00|1655778433289|Marcus by Goldman Sachs
10995116315944|282320226274512322|69908549,00|1664609472814|SunTrust
1099511635961|264024352788319683|28368920,00|1659009431779|Wells Fargo
1099511635961|39688796349926852|22082472,00|1590047032489|Peerform
1099511635961|221803106281721285|58128048,00|1646001176392|LendingClub
1099511645961|27585372351368646|88448147,00|1586318559230|SunTrust
1099511645961|221240156328299975|80397938,00|1645861680118|Prosper
28185|294986600226491848|33352366,00|1668506286247|Rocket Loans
28185|209418207306452425|23925066,00|1642215304428|Chase Bank
28185|105272465923509706|63109866,00|1610217493334|Marcus by Goldman Sachs
28185|72902843601784267|27516545,00|1600288630200|Navy Federal Credit Union
5497558177065|171700560427224524|12214076,00|1630637702501|Earnest
5497558177065|138486513175367117|8445336,00|1620457964181|Roofstock
5497558177065|137923563221945806|1941448,00|1620234662677|LendingClub
5497558177065|293016275389517263|98635224,00|1667913247095|Citibank
14293651169274|290483000599121360|25103720,00|1667129363576|PNC Bank
14293651169274|303430849527811537|44902998,00|1671073263245|Peerform
14293651169274|294986600226491858|6361729,00|1668550467359|Roofstock
3298534911514|167196960799854035|58806772,00|1629245170891|SoFi
3298534911514|257831903300685268|58948820,00|1657114958861|Kabbage
3298534911514|268809427392400853|61133113,00|1660454815785|Funding Circle
9895604688170|205196082655792598|60306783,00|1640932565175|American Express
9895604688170|267120577532136919|40122444,00|1659910487888|Fundrise
9895604688170|295268075203202520|61258173,00|1668553509471|Earnest
15393162797051|303149374551100889|70522070,00|1671015473217|OnDeck
15393162797051|301179049714126298|60821864,00|1670408895547|Citibank
15393162797051|299490199853862363|93367415,00|1669916545996|Earnest
15393162797051|299490199853862364|762218,00|1669876690800|Chase Bank
9895604668171|266276152602004957|65912360,00|1659682445086|Capital One
9895604668171|246291429255548382|92332744,00|1653577155991|LightStream
9895604668171|229402930652909023|8116295,00|1648351811010|American Express
9895604668171|245447004325416416|51341262,00|1653248468529|Wells Fargo
1099511655963|68962193927835105|12283786,00|1599106710894|LendingPoint
1099511655963|39407321373216226|85718464,00|1589949519000|SoFi
1099511655963|193374133633945059|16492051,00|1637275014994|LendingPoint
1099511665963|280912851390959076|13551433,00|1664218435157|PNC Bank
6597069784844|203788707772239333|21967022,00|1640472773410|SunTrust
6597069784844|192811183680523750|74068779,00|1637134871033|Chase Bank
13194139561500|269935327299243495|47166770,00|1660849269693|LightStream
13194139561500|271624177159507432|93558017,00|1661294840826|Upgrade
8796093060396|211107057166716393|4715824,00|1642696852502|Upgrade
1099511645965|175359735124463082|72929497,00|1631781255352|Capital One
1099511645965|108650165644037611|87816723,00|1611304063363|LightStream
1099511645965|220958681351589356|38171224,00|1645782308947|Peerform
1099511645965|268246477438979565|92392629,00|1660293362067|Fundrise
9895604688173|260646653067791854|50820458,00|1657973063739|Best Egg
9895604688173|264587302741741039|63829050,00|1659141055163|PNC Bank
9895604688173|277535151670431216|97894843,00|1663146445829|OneMain Financial
9895604688173|233625055303568881|66621629,00|1649659898295|BlueVine
14293651169278|298082824970309106|60223352,00|1669469712727|Prosper
14293651169278|300897574737415667|54439957,00|1670332635906|Bank of America
14293651169278|304275274457943540|1936935,00|1671393854537|Avant
3298534911518|285416451018329589|57130599,00|1665530903654|SoFi
3298534911518|224336381072117238|70440113,00|1646845773081|Discover
3298534911518|161848936242351607|21088044,00|1627630378058|Fundbox
8796093050399|231936205443304952|83662248,00|1649139666948|SoFi
8796093050399|251920928789761529|95349700,00|1655282339216|BlueVine
8796093050399|273875976973192698|49206384,00|1661995394061|SunTrust
8796093050399|253609778650025467|36791095,00|1655777865617|LightStream
7696581432623|187463159123021308|8367279,00|1635457736694|Best Egg
7696581432623|182678084518940157|18302387,00|1634035158770|PNC Bank
7696581432623|221521631305010686|14287895,00|1645914254382|Discover
8796093030400|263742877811609087|51689881,00|1658900378515|RealtyMogul
9895604668176|298082824970309120|73158063,00|1669436682768|Roofstock
9895604668176|301460524690836993|42010940,00|1670486625444|BlueVine
12094627913729|274720401903324674|66794411,00|1662249457602|Prosper
3298534921521|90072817181134339|96651178,00|1605520441494|LendingPoint
12094627913730|262054027951345156|17559124,00|1658389726173|LightStream
12094627913730|300616099760705029|1080584,00|1670230019503|Capital One
12094627913730|301460524690836998|42909196,00|1670500553261|Upstart
3298534901522|298645774923730439|16864787,00|1669649755197|Roofstock
3298534911522|79376768066129416|90122976,00|1602249361997|Chase Bank
1099511665970|87258067414027785|41189453,00|1604658907268|Navy Federal Credit Union
9895604658179|256987478370553354|53457408,00|1656871153036|Marcus by Goldman Sachs
9895604658179|298645774923730443|37739186,00|1669633914594|OnDeck
9895604658179|215047706840665612|77328819,00|1643924736519|State Farm Bank
2199023293747|215610656794086925|5482168,00|1644108319596|American Express
9895604668180|234188005256990222|29366171,00|1649852946938|Fundrise
9895604668180|251639453813050895|68172062,00|1655183732322|Peerform
9895604668180|301179049714126352|45394359,00|1670397484692|Fundbox
5497558157077|146649287499976209|57608531,00|1622953755609|Chase Bank
5497558157077|144116012709580306|17565276,00|1622187779539|Earnest
3298534921525|272750077066350099|46054676,00|1661677722004|RealtyMogul
3298534921525|86976592437317140|53245782,00|1604626178611|Upgrade
8198|52918120255327765|8973142,00|1594110713665|Upgrade
8198|229965880606330390|17878999,00|1648501086715|American Express
8198|29274222211632663|18304671,00|1586850340090|Peerform
18198|222647531211853336|24247032,00|1646269782185|OnDeck
10995116305958|306245599294918169|3938713,00|1671944071346|Capital One
10995116305958|254454203580157466|89039354,00|1656096785045|TD Bank
10995116305958|243758154465152539|1244951,00|1652753936593|Earnest
15393162797063|304838224411364892|23521868,00|1671556756366|Kabbage
6597069784855|175359735124463133|23290104,00|1631738423151|SunTrust
6597069784855|230247355583041054|91023775,00|1648592582806|Peerform
6597069784855|141019787965763103|42931824,00|1621198110543|Discover
2199023283751|134545863501418016|27135042,00|1619201897143|Prosper
2199023283751|77687918205865505|13656751,00|1601769287129|PNC Bank
2199023283751|166634010846432802|56242253,00|1629042371832|Best Egg
2199023283751|290764475575832099|84906419,00|1667229691224|LendingPoint
8796093030408|221521631305010724|11802099,00|1645900769560|Marcus by Goldman Sachs
8796093030408|298645774923730469|93903940,00|1669652858855|Patch of Land
8796093030408|269653852322532902|53898443,00|1660729061056|American Express
8796093030408|206321982562635303|14809225,00|1641271974324|SoFi
5497558167080|283446126181355048|44828014,00|1664933453327|Marcus by Goldman Sachs
5497558167080|253046828696604201|40320373,00|1655615555025|Best Egg
5497558167080|162130411219062314|49861619,00|1627674958553|Discover
5497558167080|245165529348705835|92028660,00|1653210835504|Wells Fargo
4398046519305|108087215690616364|2945968,00|1611111352338|Earnest
12094627933737|252483878743182893|95530222,00|1655485435108|US Bank
9895604688185|229121455676198446|23471896,00|1648282575536|PNC Bank
9895604688185|222366056235142703|11074095,00|1646156212502|LightStream
9895604688185|259802228137659952|16775373,00|1657730913483|LendingPoint
9895604688185|257268953347264049|5309094,00|1656907193679|Peerform
1099511645978|244884054371995186|12494339,00|1653144901323|Wells Fargo
6597069804858|206603457539345971|519033,00|1641396330444|Upstart
6597069804858|265994677625294388|55388308,00|1659575925761|Discover
2199023263755|209981157259873845|85631722,00|1642415586698|Bank of America
2199023263755|156500911684849206|49031986,00|1625955308669|Patch of Land
2199023263755|88946917274291767|75850956,00|1605168791750|PNC Bank
8796093060411|186055784239468088|31151931,00|1635008933220|LendingPoint
8204|136234713361681977|37065066,00|1619718533029|Peerform
13194139571516|296956925063466554|91908886,00|1669075915980|RealtyMogul
5497558147085|188870534006574651|40863337,00|1635917728358|Avant
13194139551517|287105300878593596|39176995,00|1666103394106|SoFi
13194139551517|282038751297801789|68497151,00|1664568767809|American Express
2199023293757|64177119323754046|29863645,00|1597612848750|OnDeck
2199023293757|145523387593133631|55200168,00|1622553150573|RealtyMogul
2199023293757|233343580326858304|9713594,00|1649536147101|Bank of America
2199023293757|69243668904545857|62516688,00|1599166506457|LendingClub
12094627913742|273313027019771458|28049436,00|1661859972787|Prosper
18206|242069304604888643|20510503,00|1652249754399|TD Bank
18206|114561140154961476|77855355,00|1613039635899|American Express
18206|243476679488441925|34294585,00|1652683433464|LightStream
7696581422638|180426284705254982|73948001,00|1633319979401|Fundbox
7696581422638|286260875948461639|61617707,00|1665790946510|Prosper
7696581422638|181270709635386952|74249077,00|1633551226891|Patch of Land
38206|38562896443084361|40571131,00|1589731287384|State Farm Bank
38206|170574660520382026|68748340,00|1630318847751|LendingPoint
18207|208855257353031243|42366356,00|1642037324731|BlueVine
18207|11259823702150732|49947848,00|1581348226626|American Express
18207|16326373282942541|93233085,00|1582908280920|Rocket Loans
18207|152560262010900046|57070840,00|1624777609557|SunTrust
6597069774864|294986600226491983|76684318,00|1668489574414|LightStream
6597069774864|287949725808725584|41601803,00|1666384833415|OnDeck
6597069774864|240380454744624721|78252624,00|1651762905177|Capital One
15393162817072|305119699388075602|31045940,00|1671615355399|PNC Bank
4398046549312|272187127112928851|20387987,00|1661476599481|Rocket Loans
4398046549312|135390288431550036|87652444,00|1619492859811|American Express
10995116285969|292453325436096085|95654512,00|1667754409070|Peerform
4398046549313|174233835217620566|82319593,00|1631375031589|Avant
4398046549313|153967636894453335|53790814,00|1625207639177|Discover
4398046549313|106398365830352472|82792229,00|1610568333798|Peerform
4398046549313|270216802275954265|56789926,00|1660873201287|Kabbage
1099511635986|262335502928055898|71218160,00|1658508525370|Kabbage
1099511635986|207166407492767323|54330635,00|1641570934352|Funding Circle
1099511635986|172263510380645980|80437031,00|1630796664361|BlueVine
1099511635986|155093536801295965|77848202,00|1625520667525|BlueVine
12094627943746|305964124318207582|15579298,00|1671912135075|Chase Bank
7696581422643|273594501996482143|24974171,00|1661922754316|SunTrust
7696581422643|281194326367669856|96051670,00|1664295527409|Rocket Loans
7696581422643|245728479302127201|32860966,00|1653348860850|LendingClub
7696581422643|276690726740299362|15042882,00|1662901865852|Discover
14293651199299|297801349993598563|35931731,00|1669412923008|Fundbox
14293651199299|301741999667547748|70201105,00|1670577782325|OneMain Financial
14293651199299|297801349993598565|89252518,00|1669364037357|Kabbage
14293651199299|303149374551101030|36384954,00|1671054849963|TD Bank
13194139541524|293297750366228071|74103283,00|1667964448716|Chase Bank
3298534891541|171137610473803368|33630540,00|1630463929463|Chase Bank
3298534891541|274438926926614121|47993083,00|1662230900732|Best Egg
3298534911541|199566583121579626|26470721,00|1639162387203|Earnest
3298534911541|68117768997703275|70703604,00|1598837501976|LendingClub
9895604688197|250795028882919020|93646492,00|1654911143606|Patch of Land
9895604688197|237002755024096877|99283791,00|1650678969807|Fundrise
9895604688197|284290551111487086|59827526,00|1665263603181|Citibank
9895604688197|224336381072117359|79928139,00|1646781388573|OneMain Financial
6597069774870|182396609542229616|51747806,00|1633945545236|Funding Circle
6597069774870|300053149807283825|61059315,00|1670043543744|American Express
6597069774870|244884054371995250|34068380,00|1653087272301|Peerform
4398046529318|212232957073559155|86735514,00|1643048007336|Citibank
4398046529318|112027865364565620|14320756,00|1612283914050|OnDeck
4398046529318|192811183680523893|81243397,00|1637089634810|State Farm Bank
12094627933750|280068426460827254|11666450,00|1663908463306|LightStream
4398046549318|237847179954228855|7923638,00|1650931729848|LendingPoint
4398046549318|234469480233700984|75373645,00|1649942441293|Wells Fargo
5497558177095|173670885264199289|15448589,00|1631263842766|Avant
5497558177095|233906530280279674|50236766,00|1649723188176|Fundbox
8796093030424|251639453813051003|87544819,00|1655215733018|Avant
8796093030424|208010832422899324|2438096,00|1641783567806|Upgrade
8796093030424|229965880606330493|12968325,00|1648539676037|BlueVine
13194139561528|303993799481233022|10647573,00|1671281776252|SunTrust
5497558177096|219832781444746879|94270443,00|1645392397501|Avant
5497558177096|231654730466594432|85118213,00|1649068756137|TD Bank
5497558177096|177611534938148481|64264713,00|1632462758520|Chase Bank
5497558177096|178455959868280450|96245997,00|1632715551783|Rocket Loans
